"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.802674054E0,-1.590590775E-1,1.256996095E-1,2.813682556E-1,3.467971702E-1
8.810850015E0,-9.550420195E-2,-4.801696539E-2,-2.812948227E-1,3.009210176E-1
8.819024592E0,7.256288826E-2,-2.936357856E-1,2.717485428E-1,4.066135977E-1
8.827198707E0,-3.501175344E-2,-1.300645173E-1,-5.387496948E-2,1.450693416E-1
8.835372861E0,-7.951487601E-2,1.164107323E-1,-2.142925262E-1,2.565060641E-1
8.843546438E0,3.699399531E-2,1.358849853E-1,2.573671341E-1,2.933788108E-1
8.851719823E0,3.967806697E-3,-2.913986146E-2,-3.172473907E-1,3.186075673E-1
8.859892400E0,8.864164352E-3,-1.582408994E-1,1.184949875E-1,1.978883971E-1
8.868066130E0,-3.213038296E-2,-1.289097518E-1,-3.234577179E-2,1.367345405E-1
8.876239246E0,-4.596082494E-2,2.682998031E-2,-5.629444122E-2,7.746811851E-2
8.884409938E0,-7.225089520E-2,8.928479999E-2,6.101989746E-2,1.300591990E-1
8.892581669E0,-8.858744800E-2,7.042552531E-2,1.073360443E-2,1.136780578E-1
8.900775207E0,-5.001164600E-2,-1.324421465E-1,-8.430480957E-3,1.418208727E-1
8.908949361E0,-8.034814149E-2,-1.223229170E-1,4.422855377E-2,1.528884719E-1
8.917124399E0,-4.391684756E-2,-2.839461714E-2,2.985191345E-2,6.021694544E-2
8.925298668E0,-3.373650089E-2,4.363950342E-2,-8.462905884E-3,5.580482530E-2
8.933471361E0,2.138397098E-2,5.818032473E-2,4.420661926E-2,7.613441789E-2
8.941644322E0,-1.154305786E-2,-2.773342282E-2,-1.805114746E-2,3.504609608E-2
8.949817245E0,1.012511551E-2,-9.185848385E-2,6.095027924E-2,1.107042707E-1
8.957991938E0,-2.291018516E-2,-7.229820639E-2,-2.285671234E-2,7.921070969E-2
8.966166630E0,-8.655734360E-3,6.876856089E-3,6.572914124E-2,6.665232850E-2
8.974341130E0,-5.141957849E-2,5.472537130E-2,-6.100654602E-3,7.533961311E-2
8.982515976E0,-6.566920131E-2,4.554942250E-3,5.868911743E-3,6.608808989E-2
8.990703822E0,-6.298287213E-2,-6.707629561E-2,-1.329040527E-2,9.296615775E-2
8.998896284E0,-4.820648208E-2,-8.820423484E-2,3.219223022E-2,1.055471063E-1
9.007071860E0,-5.498446897E-2,-3.509268165E-2,2.499961853E-2,6.985534381E-2
9.015246899E0,-4.026230797E-2,2.977457643E-2,2.499485016E-2,5.596714553E-2
9.023421553E0,-3.276195377E-2,1.078318059E-2,-1.347541809E-3,3.451721987E-2
9.031595322E0,8.444711566E-4,-3.922757506E-2,1.540851593E-2,4.215374408E-2
9.039770437E0,-3.732331097E-3,-7.480031252E-2,-3.750801086E-3,7.498723596E-2
9.047943514E0,1.265414059E-3,-3.376347572E-2,-6.151199341E-3,3.434255114E-2
9.056117130E0,-1.550936699E-2,-4.795998335E-3,2.018260956E-2,2.590134732E-2
9.064291399E0,-2.024306357E-2,1.931806654E-2,1.778697968E-2,3.315638646E-2
9.072465860E0,-3.462886810E-2,-1.392843574E-2,2.736091614E-2,4.627936430E-2
9.080641014E0,-6.085698679E-2,-5.433841795E-2,5.807876587E-3,8.179222418E-2
9.088836360E0,-5.814243108E-2,-5.178761482E-2,8.197784424E-3,7.829241988E-2
9.097009322E0,-4.822450131E-2,-1.090076566E-2,1.058673859E-2,5.056192493E-2
9.105183783E0,-4.797340930E-2,8.536979556E-3,2.494716644E-2,5.474202346E-2
9.113360591E0,-3.088555485E-2,-5.568452179E-3,2.254676819E-2,3.864300601E-2
9.121536822E0,-1.861558110E-2,-3.407245129E-2,2.254199982E-2,4.489558500E-2
9.129712668E0,-6.397001445E-3,-4.341036826E-2,-8.587837219E-3,4.471166121E-2
9.137887014E0,-1.360520720E-3,-2.656757087E-2,2.732276917E-2,3.813424384E-2
9.146039360E0,-3.453351557E-3,2.251207829E-3,1.774215698E-2,1.821476621E-2
9.154213668E0,-1.524236053E-2,7.091693580E-3,1.534557343E-2,2.276199236E-2
9.162388975E0,-2.702882513E-2,-9.574376047E-3,1.294994354E-2,3.146310701E-2
9.170565168E0,-4.845657200E-2,-2.612603456E-2,-3.813743591E-3,5.518291123E-2
9.178739283E0,-5.082170293E-2,-2.833076566E-2,6.322193146E-2,8.592141985E-2
9.186934860E0,-6.713467836E-2,-2.098564059E-2,-1.100444794E-2,7.119382013E-2
9.195129591E0,-2.146721631E-2,-4.220221192E-2,3.355979919E-3,4.746715357E-2
9.203305437E0,-2.836574554E0,2.617491961E0,1.454102421E1,1.504456062E1
9.211483283E0,8.570525646E-1,1.153233796E-1,-6.646652222E-1,1.090696309E0
9.219660475E0,-3.433638513E-1,1.208363697E-1,-2.505631447E0,2.531933868E0
9.227836398E0,-2.238404751E-1,-2.194176018E-1,1.231808662E0,1.271063029E0
9.236011398E0,-9.354777634E-3,-1.527222395E-1,-8.019733429E-2,1.727518646E-1
9.244206937E0,-3.201110363E-1,2.574806660E-2,1.807785034E-1,3.685307393E-1
9.252382398E0,-2.870393544E-2,7.547469437E-2,5.626964569E-2,9.842061993E-2
9.260559244E0,-1.611740887E-1,1.512578130E-2,2.023048401E-1,2.591006068E-1
9.268735859E0,-2.277501523E-1,-7.386231422E-2,-6.826400757E-2,2.489693718E-1
9.276910359E0,-3.883883357E-2,-1.363278180E-1,-3.955173492E-2,1.471668057E-1
9.285086513E0,2.940981090E-2,-8.594270051E-2,2.070379257E-1,2.260880082E-1
9.293281590E0,-2.851455659E-2,7.395856082E-2,-2.670249939E-1,2.785413722E-1
9.301457667E0,8.687472343E-2,4.981840402E-2,1.304092407E-1,1.644252445E-1
9.309633013E0,8.524501324E-2,-4.378852248E-2,-8.986091614E-2,1.313740128E-1
9.317811244E0,2.580489963E-2,-9.625282884E-2,4.420757294E-2,1.090174730E-1
9.325987705E0,2.830368280E-2,-7.467363775E-2,1.184272766E-1,1.428365166E-1
9.334163398E0,-6.423891336E-2,2.095019817E-2,-5.156707764E-2,8.499830756E-2
9.342337090E0,-1.352064908E-1,3.530263156E-2,1.546287537E-2,1.405922169E-1
9.350513051E0,-1.626333743E-1,-7.268190384E-4,-8.488655090E-3,1.628563784E-1
9.358689475E0,-1.085613370E-1,-6.991015375E-2,-1.808071136E-2,1.303836861E-1
9.366865321E0,-1.381621212E-1,-6.003269926E-2,9.443092346E-2,1.777917209E-1
9.375041936E0,-7.418333739E-2,-9.560406208E-3,-3.748893738E-3,7.489074120E-2
9.383218859E0,-1.554267853E-2,1.932059973E-2,1.028060913E-3,2.481768199E-2
9.391414705E0,5.444632471E-2,3.145089000E-2,2.975177765E-2,6.956097346E-2
9.399590051E0,4.289303720E-2,-4.255980253E-2,-2.532100677E-2,6.551566848E-2
9.407764744E0,7.176552713E-2,-6.630145013E-2,3.692531586E-2,1.044492802E-1
9.415939128E0,2.873232216E-2,-3.263873607E-2,-1.096153259E-2,4.484404783E-2
9.424114051E0,3.577347100E-2,-8.576855063E-3,4.171180725E-2,5.561635132E-2
9.432289167E0,-3.603390232E-2,1.072886586E-2,2.016067505E-2,4.266149900E-2
9.440463013E0,-8.610887825E-2,1.117877662E-3,3.400802612E-3,8.618325837E-2
9.448637743E0,-1.144555062E-1,-3.218341619E-2,-1.575946808E-2,1.199341320E-1
9.456813320E0,-8.769892156E-2,-3.450272977E-2,3.451442719E-2,1.003632646E-1
9.464987974E0,-1.038242579E-1,-1.993309706E-2,1.535415649E-2,1.068295605E-1
9.473162513E0,-5.062312260E-2,1.144345850E-2,5.365371704E-2,7.464833981E-2
9.481350782E0,-2.133115381E-2,6.762437522E-3,-1.338863373E-2,2.607689010E-2
9.489543666E0,1.971215010E-2,-3.138080984E-2,1.533603668E-2,4.010633502E-2
9.497717128E0,3.428055346E-2,-3.370873630E-2,-1.425743103E-3,4.809852380E-2
9.505890436E0,-6.532105803E-2,-7.681151628E-1,7.574939728E-1,1.080770495E0
9.514063705E0,1.441438496E-1,4.902450442E-1,-1.988343716E0,2.052956011E0
9.522237782E0,2.785042048E0,-2.488793731E-1,3.528231621E0,4.501868336E0
9.530411974E0,-6.813703775E-1,-5.810399055E-1,5.857448578E-1,1.070032711E0
9.538586166E0,-1.767764091E-1,-1.355783790E-1,-1.449321747E0,1.466344067E0
9.546760358E0,6.772801280E-3,7.843104750E-2,8.347759247E-1,8.384796625E-1
9.554933666E0,-3.628957272E-1,-3.400377929E-2,-3.551311493E-1,5.088886902E-1
9.563108166E0,-1.306122839E-1,3.567391634E-2,2.170791626E-1,2.558428421E-1
9.571281897E0,-2.648670077E-1,-2.015838027E-2,7.819747925E-2,2.769038422E-1
9.579474974E0,-6.738388538E-2,-8.140501380E-2,-3.408145905E-1,3.568220135E-1
9.587648051E0,1.424684823E-1,-1.860423088E-1,1.332397461E-1,2.695586004E-1
9.595820820E0,7.770156860E-2,-1.830713451E-2,2.789497375E-2,8.456248872E-2
9.603993627E0,-5.843011290E-2,6.288190186E-2,-3.232002258E-3,8.589911241E-2
9.612165974E0,8.237278461E-2,6.077736616E-2,9.253883362E-2,1.379949260E-1
9.620339858E0,-9.430952370E-2,-4.883788526E-2,-1.588649750E-1,1.910955404E-1
9.628513397E0,-7.040666044E-2,-1.175894216E-1,5.660533905E-2,1.482853139E-1
9.636687166E0,-1.492151171E-1,-5.740343034E-2,3.744506836E-2,1.642024303E-1
9.644861012E0,-1.465139389E-1,3.616379201E-2,-2.959918976E-2,1.537864304E-1
9.653032858E0,-2.011446804E-1,6.038267165E-2,3.982448578E-2,2.137550915E-1
9.661205204E0,-1.478258967E-1,5.622513592E-3,-1.525497437E-2,1.487172574E-1
9.669377435E0,-1.279138625E-1,-1.134853512E-1,1.106452942E-2,1.713572437E-1
9.677571858E0,-5.047915131E-2,-3.881920129E-2,7.090473175E-2,9.530244535E-2
9.685764281E0,-3.543211520E-2,1.419978589E-2,-1.529979706E-2,4.112362456E-2
9.693937550E0,2.234689891E-2,3.115092963E-2,2.779006958E-2,4.735031441E-2
9.702111050E0,1.764598489E-2,-7.049910724E-3,-1.770305634E-2,2.597075716E-2
9.710284204E0,-6.155967712E-3,-6.193464994E-2,-9.469985962E-4,6.224703695E-2
9.718458281E0,-4.929543287E-2,-4.018667340E-2,4.932880402E-2,8.048813159E-2
9.726635050E0,-7.016818225E-2,-2.311386913E-2,8.616447449E-3,7.437787247E-2
9.734832396E0,-8.884812891E-2,2.529963851E-2,5.648803711E-2,1.082818547E-1
9.743005819E0,-1.620652527E-1,1.832684875E-2,3.253173828E-2,1.663109542E-1
9.751177781E0,-1.415024996E-1,-1.490440965E-2,1.385688782E-3,1.422920200E-1
9.759349088E0,-1.351828724E-1,-3.842750937E-2,-5.820274353E-3,1.406590134E-1
9.767520011E0,-8.336803317E-2,-3.796243668E-2,3.732681274E-3,9.168046936E-2
9.775691050E0,-6.740327924E-2,8.000709116E-3,3.722763062E-2,7.741517862E-2
9.783884204E0,-1.076726079E0,8.938189596E-2,-4.964300156E0,5.080512199E0
9.792057588E0,1.886971295E-1,-7.712595165E-2,1.306198120E0,1.322009284E0
9.800230088E0,-1.188041046E-1,-6.740900874E-2,-4.703435898E-1,4.897769719E-1
9.808402704E0,-1.673221588E-1,-2.167833149E-1,3.508310318E-1,4.450551913E-1
9.816576050E0,-8.700636029E-2,-1.280351877E-1,-2.237930298E-1,2.721147482E-1
9.824749588E0,-1.713144034E-2,1.044988111E-1,1.975774765E-1,2.241658917E-1
9.832923357E0,-4.249973595E-2,1.189078242E-1,-1.312255859E-2,1.269547153E-1
9.841098280E0,-7.083211839E-2,-3.546796739E-2,2.597970963E-1,2.716057748E-1
9.849273742E0,-1.526974738E-1,-1.398085356E-1,-7.063484192E-2,2.187515166E-1
9.857447780E0,-3.708001971E-2,-8.116066456E-2,-7.783794403E-2,1.184091503E-1
9.865620588E0,-4.103556275E-4,-6.141100451E-2,4.664611816E-2,7.711900030E-2
9.873813780E0,-1.165849939E-1,1.015917584E-1,-1.640577316E-1,2.254504058E-1
9.882005203E0,-7.272329926E-2,4.184900969E-2,1.423912048E-1,1.652733284E-1
9.890177357E0,-2.582519501E-2,-1.043161750E-2,-3.479862213E-2,4.457245162E-2
9.898350126E0,-7.463273406E-2,-9.369141608E-2,2.264213562E-2,1.219048512E-1
9.906522934E0,-3.543502837E-2,-6.683079898E-2,8.727073669E-2,1.154910317E-1
9.914695242E0,-1.308973134E-2,2.917879075E-2,-1.569175720E-2,3.562266329E-2
9.922867203E0,-1.005980372E-2,3.646999598E-2,2.260971069E-2,4.407333973E-2
9.931039895E0,-6.911897659E-2,2.712713182E-2,-1.810169220E-2,7.642634014E-2
9.939212818E0,-1.127101481E-2,-7.080584764E-2,4.174613953E-2,8.296531806E-2
9.947386357E0,-4.191082343E-2,-7.760690153E-2,-3.752708435E-3,8.828041179E-2
9.955558203E0,-3.918198496E-2,1.353564858E-2,5.849170685E-2,7.169185099E-2
9.963729972E0,-8.649384230E-2,3.990153223E-2,-4.685783386E-2,1.061554220E-1
9.971916126E0,-4.305686802E-2,3.286994994E-2,4.890441895E-2,7.297924146E-2
9.980107280E0,-8.301562816E-2,-4.601021111E-2,-1.335239410E-2,9.584790281E-2
9.988279434E0,-3.931418434E-2,-5.772351846E-2,5.607128143E-2,8.956337575E-2
9.996451318E0,-5.299397931E-2,-7.163487375E-3,-1.815891266E-2,5.647498121E-2
1.000462559E1,5.004674196E-3,2.640089393E-2,2.014350891E-2,3.358295572E-2
1.001279924E1,-1.861602068E-2,2.175720781E-2,2.013778687E-2,3.500661048E-2
1.002097359E1,-2.302291244E-2,-9.269587696E-3,3.375053406E-3,2.504736990E-2
1.002914874E1,-2.994390950E-2,-4.030740261E-2,9.765625000E-4,5.022228684E-2
1.003732343E1,-2.500113845E-2,-4.491839558E-2,5.762100220E-3,5.172930489E-2
1.004549924E1,-5.115251616E-2,3.077313304E-3,3.209590912E-2,6.046649608E-2
1.005367313E1,-5.337791517E-2,2.469372004E-2,4.406452179E-2,7.348920818E-2
1.006184613E1,-5.314325169E-2,3.249682486E-3,-1.339912415E-2,5.490266081E-2
1.007004043E1,-6.848748028E-2,-1.087934852E0,-3.342914581E-1,1.140194525E0
1.007821209E1,3.688331842E-1,-5.994334072E-2,5.196267128E0,5.209685517E0
1.008638390E1,4.132267535E-1,5.981520414E-1,2.856426239E-1,7.811106983E-1
1.009455686E1,-8.333707601E-2,1.356625706E-1,-2.325725555E-2,1.609046340E-1
1.010272878E1,3.294207156E-2,1.453451067E-1,-2.579030991E-1,2.978663939E-1
1.011090143E1,-2.481122911E-1,-1.053213328E-2,-1.849174500E-2,2.490232508E-1
1.011907470E1,-4.710303620E-2,1.959004700E-1,-2.124261856E-1,2.927807618E-1
1.012724624E1,-8.274698257E-2,7.207401097E-3,2.376775742E-1,2.517729910E-1
1.013541997E1,-1.299985051E-1,3.678859770E-2,-1.190700531E-1,1.800852293E-1
1.014359320E1,6.370823085E-2,-1.301894486E-1,-9.513282776E-2,1.733732566E-1
1.015176659E1,5.149158090E-2,-1.417190731E-1,5.091285706E-2,1.591470942E-1
1.015993993E1,8.734380454E-2,1.050213352E-1,-1.238651276E-1,1.843935760E-1
1.016813309E1,-4.169996083E-2,9.536077082E-2,9.400653839E-2,1.402490378E-1
1.017632701E1,5.146283656E-2,2.847429365E-2,1.978588104E-2,6.205392844E-2
1.018450251E1,-5.344067886E-2,-8.170772344E-2,-7.119655609E-2,1.208346301E-1
1.019267724E1,-5.847518146E-2,-6.709654629E-2,7.484912872E-2,1.162913816E-1
1.020085082E1,-7.737201452E-2,4.761646688E-2,1.020526886E-2,9.142157328E-2
1.020902466E1,-4.364179075E-2,8.115560561E-2,2.935791016E-2,9.670948822E-2
1.021719736E1,-9.367053211E-2,5.958800018E-2,-4.162788391E-3,1.110955767E-1
1.022538932E1,-4.810928553E-2,-3.125711530E-2,-1.134777069E-2,5.848318144E-2
1.023356324E1,-3.598647192E-2,-8.837665617E-2,1.498508453E-2,9.659198868E-2
1.024173620E1,2.495951951E-3,2.455063164E-3,5.808067322E-2,5.818609553E-2
1.024991028E1,5.032293499E-3,6.225948036E-2,6.189346313E-4,6.246559015E-2
1.025808466E1,5.293188244E-2,6.457664073E-2,3.174495697E-2,8.932899305E-2
1.026625682E1,2.872425318E-2,-4.804208875E-3,-1.134967804E-2,3.125665265E-2
1.027444862E1,-9.620666504E-3,-2.870764583E-2,4.371738434E-2,5.317796392E-2
1.028262070E1,-5.281501636E-2,-7.227443159E-3,2.695941925E-2,5.973669035E-2
1.029079309E1,-5.266482756E-2,2.624788880E-2,-1.772880554E-3,5.887001642E-2
1.029896547E1,-4.553924128E-2,5.254836380E-2,7.484340668E-2,1.021601124E-1
1.030713909E1,-7.876552641E-2,4.053366184E-2,5.409240723E-3,8.874821564E-2
1.031531239E1,-4.039917886E-2,-9.661868215E-3,1.498508453E-2,4.415878292E-2
1.032348436E1,-3.540923074E-2,-1.213824004E-2,-1.614189148E-2,4.076409147E-2
1.033165674E1,-4.133112729E-3,1.167996973E-2,1.019573212E-2,1.604547497E-2
1.033982959E1,3.246702254E-3,2.821353823E-2,2.216720581E-2,3.602679320E-2
1.034800278E1,2.239666134E-2,2.823245525E-2,1.737880707E-2,4.000881033E-2
1.035617547E1,-7.791559398E-2,-2.539749146E-1,2.113046646E-1,3.394462524E-1
1.036434755E1,1.137516737E0,-4.121184349E-1,4.226572037E0,4.396327685E0
1.037253939E1,9.372879863E-1,7.308668494E-1,1.377332687E0,1.819263712E0
1.038071066E1,-7.039074898E-1,-1.339572668E-1,-5.428600311E-1,8.989590185E-1
1.038888212E1,-9.238114208E-2,-4.220012203E-2,4.076414108E-1,4.201031368E-1
1.039705386E1,1.251471937E-1,3.614249080E-2,-9.992122650E-2,1.641717126E-1
1.040522620E1,-3.661600947E-1,8.111098409E-2,3.037452698E-3,3.750485740E-1
1.041339812E1,-6.854206324E-2,1.919075549E-1,1.179485321E-1,2.354535629E-1
1.042156816E1,-1.353661716E-1,3.713363409E-2,1.019954681E-2,1.407371236E-1
1.042974012E1,-5.792481080E-2,3.312830627E-2,-1.574068069E-1,1.709668718E-1
1.043791247E1,1.929347366E-1,-5.958824605E-2,7.722282410E-2,2.161895840E-1
1.044608489E1,1.279910356E-1,-2.115414292E-2,7.722473145E-2,1.509730509E-1
1.045425805E1,3.448733687E-2,7.703647017E-2,-1.789550781E-1,1.978608454E-1
1.046244286E1,2.258720994E-2,3.865297139E-2,1.466569901E-1,1.533378850E-1
1.047063124E1,-2.996047959E-2,-2.352112532E-2,-5.445766449E-2,6.645683482E-2
1.047880166E1,-1.185061932E-1,-4.735231772E-2,-6.575584412E-3,1.277857509E-1
1.048697228E1,-1.351930648E-1,2.679834515E-2,9.398174286E-2,1.668169178E-1
1.049514170E1,-1.298553050E-1,7.449048012E-2,-4.249000549E-2,1.556169413E-1
1.050331236E1,-9.358029068E-2,5.266034603E-2,3.173065186E-2,1.119697152E-1
1.051148428E1,-6.444366276E-2,-3.090202808E-4,-2.573204041E-2,6.939177954E-2
1.051965636E1,1.953332871E-2,-5.289108306E-2,3.172779083E-2,6.469675656E-2
1.052783016E1,4.127302766E-2,1.650907099E-2,2.454376221E-2,5.077803167E-2
1.053600359E1,5.790508538E-2,6.194104254E-2,3.412246704E-2,9.140040712E-2
1.054417847E1,5.806639791E-2,3.549737483E-2,-4.184722900E-3,6.818564432E-2
1.055235220E1,7.698567212E-2,9.206585586E-3,3.651809692E-2,8.570371248E-2
1.056054582E1,9.966604412E-3,-1.957896352E-2,-2.094364166E-2,3.035300878E-2
1.056871716E1,-3.802222013E-2,2.027533948E-3,1.736450195E-2,4.184884761E-2
1.057688739E1,-8.596367389E-2,2.815698832E-2,-4.181861877E-3,9.055416715E-2
1.058505824E1,-6.441990286E-2,2.801980078E-2,6.046295166E-2,9.268657747E-2
1.059322932E1,-9.542433918E-2,2.568271756E-2,2.215480804E-2,1.012731060E-1
1.060140070E1,-8.313399553E-2,1.370215416E-2,1.018142700E-2,8.486855541E-2
1.060957305E1,-5.883042514E-2,1.588195562E-3,7.786750793E-3,5.936476039E-2
1.061774566E1,1.300459355E-2,8.802242577E-3,1.018047333E-2,1.871472589E-2
1.062591732E1,2.742671967E-2,2.784989774E-2,1.496887207E-2,4.185581067E-2
1.063408997E1,3.699327260E-2,3.263219446E-2,3.651714325E-2,6.137478378E-2
1.064226393E1,3.942199796E-2,1.633122563E-3,-6.580352783E-3,4.000077569E-2
1.065043924E1,4.880431294E-2,-1.042461395E-2,1.736450195E-2,5.283994196E-2
1.065863555E1,-3.342617452E-1,-3.262866139E-1,-3.897156715E0,3.925050870E0
1.066683032E1,5.876316875E-2,-3.452724218E-1,2.330238342E0,2.356411867E0
1.067500543E1,1.773689687E-1,1.926027536E-1,-1.038364410E0,1.070867041E0
1.068317897E1,-1.520255804E-1,-2.635753453E-1,5.345907211E-1,6.151186705E-1
1.069135147E1,-5.322410911E-2,3.834463656E-3,-6.601362228E-1,6.622894696E-1
1.069952401E1,9.128497541E-2,1.981330812E-1,3.669672012E-1,4.269128616E-1
1.070769697E1,-6.885421276E-2,1.620278060E-1,-3.286457062E-2,1.790921342E-1
1.071588935E1,6.453312188E-2,-2.314883471E-2,2.017574310E-1,2.130879005E-1
1.072406155E1,-4.215645790E-2,-1.230773479E-1,1.499748230E-2,1.309584857E-1
1.073223339E1,5.356550962E-2,-2.608522773E-4,-1.190843582E-1,1.305772424E-1
1.074040497E1,8.653004467E-2,1.461184025E-2,-9.514331818E-2,1.294341744E-1
1.074857912E1,-7.358862460E-2,5.761021376E-2,-1.374149323E-2,9.446190256E-2
1.075675259E1,-9.263004363E-2,-2.047419548E-3,1.083612442E-1,1.425716527E-1
1.076494543E1,-9.486306459E-2,3.988966346E-4,-1.853370667E-2,9.665742819E-2
1.077311816E1,-1.091891676E-1,-1.395364851E-2,-4.247665405E-2,1.179883247E-1
1.078129085E1,-2.771222591E-2,1.971260458E-2,1.035680771E-1,1.090087191E-1
1.078946201E1,-5.836314708E-2,5.551206321E-2,-2.572154999E-2,8.455438624E-2
1.079763397E1,2.324157208E-2,7.723249495E-3,6.046867371E-2,6.524016980E-2
1.080580678E1,-5.978345871E-4,7.726930082E-3,-2.332973480E-2,2.458331509E-2
1.081397951E1,7.345900685E-2,-1.871724427E-2,4.131603241E-2,8.633409207E-2
1.082215058E1,3.036337346E-2,4.853308201E-4,-2.093410492E-2,3.688369209E-2
1.083032170E1,3.041231632E-2,4.118674994E-2,2.455615997E-2,5.678258841E-2
1.083849420E1,-5.575536937E-2,2.439866215E-2,-1.854038239E-2,6.362155065E-2
1.084666866E1,-3.430953622E-2,1.473244280E-2,5.328750610E-2,6.506725331E-2
1.085486382E1,-6.539443880E-2,-2.340848744E-2,-6.569862366E-3,6.976785078E-2
1.086305635E1,-5.791725218E-2,1.236291975E-2,4.131412506E-2,7.220877242E-2
1.087123155E1,-8.170503378E-2,3.138542175E-2,-2.811717987E-2,9.193113209E-2
1.087940632E1,-3.112625703E-2,2.903605998E-2,4.849433899E-2,6.452625489E-2
1.088758189E1,-7.077772170E-3,7.401004434E-3,1.737022400E-2,2.016418625E-2
1.089575524E1,1.210471243E-2,-1.185002923E-2,2.934074402E-2,3.387958848E-2
1.090392993E1,1.687289029E-2,2.529695630E-3,1.497554779E-2,2.270155982E-2
1.091210432E1,3.610382974E-2,7.345490158E-3,-8.966445923E-3,3.791885943E-2
1.092027951E1,3.121703863E-2,9.788990021E-3,1.976394653E-2,3.822226327E-2
1.092845428E1,1.413896680E-4,9.788990021E-3,1.976394653E-2,2.205579061E-2
1.093662701E1,-4.090449810E-1,-4.471414983E-1,-4.399937153E0,4.441475010E0
1.094479851E1,-1.727522314E-1,-3.804006279E-1,2.966977119E0,2.996247853E0
1.095297451E1,-2.121070921E-1,-3.950795531E-1,-8.518152237E-1,9.626351579E-1
1.096116582E1,-8.759108186E-2,-1.549589485E-1,8.336191177E-1,8.524114657E-1
1.096934001E1,3.644341975E-2,1.187027916E-1,-1.285284042E0,1.291268193E0
1.097751143E1,-3.208399937E-2,2.631698251E-1,5.390872955E-1,6.007519056E-1
1.098568474E1,-8.350021392E-2,1.172014549E-1,-1.025648117E-1,1.767144798E-1
1.099386004E1,-5.933642387E-5,-1.008073986E-1,2.373971939E-1,2.579138670E-1
1.100203497E1,-2.702100389E-2,-8.528541774E-2,-1.528749466E-1,1.771284461E-1
1.101020881E1,1.091144308E-1,6.870871037E-2,-8.823585510E-2,1.562447184E-1
1.101838408E1,1.473328024E-1,5.452507734E-2,1.128778458E-1,1.934459790E-1
1.102656035E1,-1.016025394E-1,9.507375211E-2,-1.313314438E-1,1.913375093E-1
1.103473485E1,-4.415452108E-2,-2.199175209E-2,2.254028320E-1,2.307372869E-1
1.104290824E1,-6.033095717E-2,-2.665555850E-2,-4.993343353E-2,8.272660380E-2
1.105110243E1,-6.748962402E-2,-9.662576020E-3,-4.993534088E-2,8.450889299E-2
1.105927601E1,4.342552274E-3,6.922072917E-2,9.132385254E-2,1.146752508E-1
1.106744951E1,2.140378579E-2,8.106178790E-2,-7.627105713E-2,1.133420031E-1
1.107562358E1,5.252155289E-2,2.612133324E-2,8.413982391E-2,1.025687454E-1
1.108379678E1,1.663329452E-2,2.024628222E-3,-3.557014465E-2,3.931921663E-2
1.109196824E1,8.096592128E-2,-9.738579392E-3,6.259250641E-2,1.028014698E-1
1.110014024E1,2.597048879E-2,3.804600984E-2,-9.233474731E-3,4.698108351E-2
1.110831208E1,4.240525514E-2,9.314665943E-2,4.583549500E-2,1.121400840E-1
1.111648312E1,-3.659158200E-2,4.498595744E-2,-3.077793121E-2,6.565029543E-2
1.112465339E1,8.616447449E-3,1.848515123E-2,6.259918213E-2,6.583769123E-2
1.113282493E1,-5.616289005E-2,-3.431220725E-2,-4.035091400E-2,7.719970237E-2
1.114099581E1,-1.299990341E-2,3.258328140E-2,7.217788696E-2,8.025157370E-2
1.114918824E1,-6.320253015E-2,6.354345381E-2,-4.513740540E-2,1.003479731E-1
1.115738201E1,2.055323124E-2,6.097114086E-2,6.020927429E-2,8.811964618E-2
1.116555520E1,1.091387123E-2,1.528570056E-2,-1.400947571E-2,2.343140278E-2
